Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	86	24.85549132947977	2.754725228172258E-4	FBGN0066304, FBGN0038876, FBGN0260817, FBGN0035168, FBGN0019990, FBGN0000615, FBGN0038197, FBGN0000454, FBGN0000256, FBGN0029512, FBGN0001220, FBGN0027655, FBGN0037708, FBGN0266111, FBGN0023531, FBGN0030839, FBGN0027054, FBGN0032811, FBGN0030877, FBGN0038168, FBGN0261836, FBGN0039056, FBGN0016794, FBGN0067864, FBGN0027844, FBGN0003612, FBGN0016070, FBGN0000024, FBGN0032749, FBGN0001233, FBGN0283680, FBGN0250788, FBGN0039339, FBGN0034644, FBGN0259712, FBGN0032192, FBGN0262617, FBGN0038576, FBGN0031187, FBGN0000117, FBGN0031461, FBGN0284243, FBGN0262579, FBGN0085408, FBGN0264598, FBGN0000116, FBGN0003149, FBGN0022382, FBGN0000351, FBGN0026666, FBGN0030499, FBGN0030653, FBGN0027872, FBGN0051992, FBGN0259166, FBGN0086690, FBGN0030735, FBGN0040290, FBGN0033692, FBGN0014075, FBGN0040068, FBGN0034585, FBGN0001977, FBGN0262743, FBGN0024238, FBGN0051064, FBGN0020278, FBGN0039110, FBGN0004449, FBGN0263231, FBGN0028833, FBGN0267431, FBGN0003475, FBGN0000046, FBGN0264562, FBGN0050372, FBGN0028552, FBGN0267033, FBGN0024277, FBGN0027580, FBGN0033610, FBGN0029881, FBGN0053208, FBGN0259734, FBGN0024191, FBGN0034989	307	2207	11275	1.4311142072381482	0.07347699247911321	0.02543529627345718	0.025159823750639954
SMART	SM00233:PH	10	2.8901734104046244	3.0958109260526234E-4	FBGN0003016, FBGN0050372, FBGN0039056, FBGN0263846, FBGN0016794, FBGN0024277, FBGN0040068, FBGN0259166, FBGN0250788, FBGN0037130	182	66	5404	4.498834498834499	0.049805699776767076	0.05108088027986828	0.05108088027986828
UP_SEQ_FEATURE	DOMAIN:PDZ	9	2.601156069364162	3.5642130145190645E-4	FBGN0039883, FBGN0263846, FBGN0087007, FBGN0029830, FBGN0067864, FBGN0010620, FBGN0020278, FBGN0264598, FBGN0037130	325	65	11928	5.081751479289941	0.2443651937364879	0.05462606349089406	0.0543480682568437
UP_KW_DOMAIN	KW-0677~Repeat	54	15.606936416184972	3.717665065655464E-4	FBGN0262519, FBGN0259108, FBGN0036372, FBGN0036494, FBGN0260817, FBGN0032010, FBGN0026403, FBGN0003048, FBGN0000299, FBGN0029830, FBGN0029791, FBGN0261836, FBGN0045852, FBGN0067864, FBGN0265356, FBGN0003016, FBGN0030600, FBGN0034606, FBGN0000541, FBGN0032749, FBGN0025740, FBGN0023441, FBGN0031893, FBGN0250788, FBGN0023479, FBGN0031143, FBGN0000117, FBGN0262579, FBGN0000636, FBGN0267821, FBGN0022382, FBGN0000351, FBGN0032797, FBGN0013995, FBGN0053978, FBGN0035793, FBGN0010473, FBGN0040068, FBGN0262743, FBGN0024238, FBGN0261574, FBGN0002306, FBGN0020278, FBGN0004449, FBGN0260487, FBGN0004687, FBGN0264442, FBGN0003475, FBGN0050372, FBGN0011204, FBGN0033454, FBGN0034389, FBGN0035799, FBGN0053208	217	1238	7926	1.5931895505609615	0.008515753264715542	0.008550629651007568	0.008550629651007568
UP_KW_MOLECULAR_FUNCTION	KW-9996~Developmental protein	35	10.115606936416185	4.4382251119113746E-4	FBGN0014388, FBGN0259108, FBGN0036494, FBGN0000117, FBGN0000615, FBGN0000636, FBGN0038197, FBGN0085408, FBGN0000256, FBGN0267821, FBGN0003048, FBGN0000351, FBGN0028426, FBGN0004795, FBGN0024184, FBGN0001085, FBGN0051992, FBGN0027054, FBGN0016797, FBGN0016794, FBGN0045852, FBGN0067864, FBGN0031450, FBGN0002306, FBGN0024236, FBGN0020278, FBGN0004449, FBGN0016070, FBGN0264442, FBGN0003310, FBGN0263231, FBGN0000541, FBGN0003475, FBGN0050372, FBGN0025740	163	636	5418	1.8292047690704945	0.02455312305042856	0.012427030313351848	0.012427030313351848
UP_KW_MOLECULAR_FUNCTION	KW-0217~Developmental protein	35	10.115606936416185	4.4382251119113746E-4	FBGN0014388, FBGN0259108, FBGN0036494, FBGN0000117, FBGN0000615, FBGN0000636, FBGN0038197, FBGN0085408, FBGN0000256, FBGN0267821, FBGN0003048, FBGN0000351, FBGN0028426, FBGN0004795, FBGN0024184, FBGN0001085, FBGN0051992, FBGN0027054, FBGN0016797, FBGN0016794, FBGN0045852, FBGN0067864, FBGN0031450, FBGN0002306, FBGN0024236, FBGN0020278, FBGN0004449, FBGN0016070, FBGN0264442, FBGN0003310, FBGN0263231, FBGN0000541, FBGN0003475, FBGN0050372, FBGN0025740	163	636	5418	1.8292047690704945	0.02455312305042856	0.012427030313351848	0.012427030313351848
UP_SEQ_FEATURE	COMPBIAS:Acidic residues	36	10.404624277456648	4.848596250977976E-4	FBGN0262519, FBGN0259108, FBGN0039562, FBGN0263846, FBGN0032296, FBGN0033661, FBGN0035542, FBGN0284243, FBGN0264339, FBGN0003048, FBGN0027655, FBGN0052666, FBGN0028982, FBGN0032797, FBGN0053978, FBGN0040290, FBGN0261836, FBGN0029807, FBGN0265356, FBGN0266129, FBGN0039492, FBGN0052654, FBGN0003016, FBGN0030600, FBGN0029941, FBGN0032925, FBGN0263132, FBGN0259171, FBGN0052436, FBGN0264562, FBGN0267033, FBGN0283680, FBGN0029881, FBGN0034644, FBGN0032643, FBGN0053208	325	713	11928	1.853093106052433	0.31695332608586146	0.05462606349089406	0.0543480682568437
UP_SEQ_FEATURE	DOMAIN:PH	9	2.601156069364162	4.86491659588115E-4	FBGN0050372, FBGN0039056, FBGN0263846, FBGN0016794, FBGN0024277, FBGN0040068, FBGN0259166, FBGN0250788, FBGN0037130	325	68	11928	4.857556561085973	0.3178293875547541	0.05462606349089406	0.0543480682568437
INTERPRO	IPR001478:PDZ	9	2.601156069364162	4.956191081611776E-4	FBGN0039883, FBGN0263846, FBGN0087007, FBGN0029830, FBGN0067864, FBGN0010620, FBGN0020278, FBGN0264598, FBGN0037130	332	65	11595	4.835727525486561	0.37898996090144044	0.12500257005663942	0.12474241902634464
INTERPRO	IPR000306:Znf_FYVE	5	1.4450867052023122	5.203020605895501E-4	FBGN0034585, FBGN0031450, FBGN0051064, FBGN0030735, FBGN0039492	332	14	11595	12.473106712564544	0.39355449336935344	0.12500257005663942	0.12474241902634464
UP_SEQ_FEATURE	DOMAIN:FYVE-type	5	1.4450867052023122	5.753841844030126E-4	FBGN0034585, FBGN0031450, FBGN0051064, FBGN0030735, FBGN0039492	325	15	11928	12.233846153846155	0.36388895268456134	0.05653149611759598	0.05624380402539448
INTERPRO	IPR036034:PDZ_sf	9	2.601156069364162	7.438932161575971E-4	FBGN0039883, FBGN0263846, FBGN0087007, FBGN0029830, FBGN0067864, FBGN0010620, FBGN0020278, FBGN0264598, FBGN0037130	332	69	11595	4.555395495023572	0.5108799948801703	0.14297627614549013	0.14267871885902714
SMART	SM00064:FYVE	5	1.4450867052023122	9.362627381117941E-4	FBGN0034585, FBGN0031450, FBGN0051064, FBGN0030735, FBGN0039492	182	14	5404	10.604395604395604	0.14320424595950731	0.07352129215899034	0.07352129215899034
INTERPRO	IPR017455:Znf_FYVE-rel	5	1.4450867052023122	0.0011560048296204934	FBGN0034585, FBGN0031450, FBGN0051064, FBGN0030735, FBGN0039492	332	17	11595	10.271970233876683	0.6709558199501937	0.18515344021088234	0.18476810526767554
SMART	SM00228:PDZ	9	2.601156069364162	0.001336750766527097	FBGN0039883, FBGN0263846, FBGN0087007, FBGN0029830, FBGN0067864, FBGN0010620, FBGN0020278, FBGN0264598, FBGN0037130	182	65	5404	4.111242603550296	0.19805193289840517	0.07352129215899034	0.07352129215899034
UP_KW_MOLECULAR_FUNCTION	KW-0009~Actin-binding	9	2.601156069364162	0.001383460312516785	FBGN0261836, FBGN0036372, FBGN0267431, FBGN0003475, FBGN0033692, FBGN0024238, FBGN0250788, FBGN0053208, FBGN0000256	163	73	5418	4.09799142785108	0.07459834854686331	0.025824592500313322	0.025824592500313322
UP_KW_CELLULAR_COMPONENT	KW-0206~Cytoskeleton	19	5.491329479768786	0.0014487238806998462	FBGN0044823, FBGN0259108, FBGN0036372, FBGN0035168, FBGN0284243, FBGN0261788, FBGN0085408, FBGN0037130, FBGN0000256, FBGN0004643, FBGN0003475, FBGN0266111, FBGN0000046, FBGN0033610, FBGN0250788, FBGN0029881, FBGN0086690, FBGN0031854, FBGN0030877	204	270	6643	2.2915214233841685	0.0480971769758215	0.028327197978260863	0.028327197978260863
UP_SEQ_FEATURE	DOMAIN:Calponin-homology (CH)	6	1.7341040462427744	0.00157944385587716	FBGN0261836, FBGN0040068, FBGN0024238, FBGN0250788, FBGN0029881, FBGN0053208	325	32	11928	6.8815384615384625	0.7113164862066383	0.1379380967466053	0.1372361216995488
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	52	15.028901734104046	0.0016663057634271096	FBGN0066304, FBGN0259108, FBGN0036372, FBGN0033460, FBGN0260817, FBGN0035168, FBGN0000615, FBGN0261788, FBGN0038197, FBGN0000256, FBGN0027655, FBGN0037708, FBGN0266111, FBGN0030839, FBGN0027054, FBGN0032811, FBGN0030877, FBGN0038168, FBGN0261836, FBGN0016794, FBGN0031450, FBGN0016070, FBGN0001233, FBGN0250788, FBGN0031854, FBGN0000117, FBGN0284243, FBGN0262579, FBGN0085408, FBGN0003149, FBGN0022382, FBGN0000351, FBGN0051992, FBGN0086690, FBGN0044823, FBGN0037894, FBGN0001977, FBGN0262743, FBGN0020278, FBGN0004449, FBGN0037130, FBGN0004643, FBGN0263231, FBGN0028833, FBGN0267431, FBGN0003475, FBGN0000046, FBGN0050372, FBGN0024277, FBGN0033610, FBGN0029881, FBGN0053208	204	1124	6643	1.506506873211918	0.05512406916600032	0.028327197978260863	0.028327197978260863
UP_KW_DOMAIN	KW-0175~Coiled coil	47	13.583815028901732	0.001770823010382273	FBGN0259108, FBGN0036372, FBGN0087007, FBGN0086677, FBGN0036214, FBGN0033661, FBGN0039204, FBGN0035168, FBGN0262617, FBGN0038576, FBGN0038197, FBGN0085408, FBGN0003149, FBGN0051191, FBGN0262730, FBGN0001220, FBGN0023531, FBGN0028982, FBGN0259145, FBGN0035842, FBGN0259166, FBGN0036317, FBGN0086690, FBGN0036915, FBGN0261836, FBGN0016794, FBGN0034585, FBGN0031450, FBGN0031251, FBGN0003499, FBGN0034606, FBGN0000541, FBGN0264562, FBGN0024277, FBGN0025740, FBGN0052333, FBGN0032169, FBGN0265193, FBGN0250788, FBGN0035799, FBGN0039339, FBGN0001291, FBGN0032643, FBGN0053208, FBGN0259734, FBGN0024191	217	1104	7926	1.5549739531156082	0.03994531608466001	0.02036446461939614	0.02036446461939614
INTERPRO	IPR001715:CH_dom	6	1.7341040462427744	0.001964319222611512	FBGN0261836, FBGN0040068, FBGN0024238, FBGN0250788, FBGN0029881, FBGN0053208	332	32	11595	6.548381024096385	0.8488627988365711	0.26967296756138043	0.2691117334977772
GOTERM_CC_DIRECT	GO:0005635~nuclear envelope	8	2.312138728323699	0.0021842791480618817	FBGN0261836, FBGN0262509, FBGN0033692, FBGN0014075, FBGN0037894, FBGN0067864, FBGN0262743	307	67	11275	4.385239924157713	0.45431155615763186	0.14645146350639446	0.1448653465731122
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	27	7.803468208092486	0.002415286565976273	FBGN0087002, FBGN0036494, FBGN0031681, FBGN0041243, FBGN0000636, FBGN0026403, FBGN0000039, FBGN0032879, FBGN0003048, FBGN0000299, FBGN0001085, FBGN0036834, FBGN0013995, FBGN0032117, FBGN0016797, FBGN0036565, FBGN0014075, FBGN0261574, FBGN0002306, FBGN0024236, FBGN0004449, FBGN0030766, FBGN0000024, FBGN0025740, FBGN0011204, FBGN0035379, FBGN0039714	325	527	11928	1.8803444752590863	0.8505377681014658	0.18984152408573501	0.18887540945934453
GOTERM_CC_DIRECT	GO:0005884~actin filament	5	1.4450867052023122	0.0026435282221370844	FBGN0261836, FBGN0036372, FBGN0024238, FBGN0029881, FBGN0000256	307	22	11275	8.346905537459284	0.5196435747797251	0.14645146350639446	0.1448653465731122
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	9	2.601156069364162	0.002859844601548527	FBGN0261836, FBGN0003016, FBGN0036372, FBGN0267431, FBGN0024238, FBGN0034447, FBGN0250788, FBGN0029881, FBGN0085408	277	86	9788	3.6979262866258074	0.6988032585994042	1.0	1.0
INTERPRO	IPR036872:CH_dom_sf	6	1.7341040462427744	0.002953058322634923	FBGN0261836, FBGN0040068, FBGN0024238, FBGN0250788, FBGN0029881, FBGN0053208	332	35	11595	5.987091222030981	0.9416961728290327	0.35473613100652013	0.3539978664258614
INTERPRO	IPR011011:Znf_FYVE_PHD	8	2.312138728323699	0.0034311158606284797	FBGN0262519, FBGN0000541, FBGN0003475, FBGN0034585, FBGN0031450, FBGN0051064, FBGN0030735, FBGN0039492	332	69	11595	4.049240440020953	0.9632262876675077	0.36636692689599654	0.3656044567047458
GOTERM_CC_DIRECT	GO:0031594~neuromuscular junction	9	2.601156069364162	0.004504231956864483	FBGN0259108, FBGN0039883, FBGN0036372, FBGN0029830, FBGN0034389, FBGN0250788, FBGN0000636, FBGN0261788, FBGN0004449	307	96	11275	3.443098534201954	0.7136357339070429	0.20794537534191027	0.20569325936347804
GOTERM_BP_DIRECT	GO:0016477~cell migration	7	2.023121387283237	0.004701916789047673	FBGN0261836, FBGN0039883, FBGN0016797, FBGN0030499, FBGN0040068, FBGN0024236, FBGN0085408	292	60	11103	4.436130136986301	0.9927379333145112	1.0	1.0
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	31	8.959537572254336	0.006472719622605243	FBGN0014388, FBGN0036494, FBGN0035420, FBGN0041243, FBGN0000117, FBGN0085408, FBGN0000039, FBGN0032879, FBGN0022382, FBGN0001085, FBGN0025631, FBGN0036834, FBGN0013995, FBGN0036816, FBGN0044823, FBGN0016797, FBGN0261574, FBGN0002306, FBGN0024236, FBGN0020278, FBGN0004449, FBGN0030766, FBGN0003310, FBGN0000024, FBGN0003475, FBGN0036829, FBGN0050372, FBGN0025740, FBGN0011204, FBGN0039714, FBGN0033932	204	615	6643	1.6414235612944363	0.19811316875619622	0.07335748905619276	0.07335748905619276
GOTERM_BP_DIRECT	GO:0051764~actin crosslink formation	3	0.8670520231213872	0.0064966226889780565	FBGN0033692, FBGN0024238, FBGN0029881	292	5	11103	22.814383561643833	0.9988985407422473	1.0	1.0
