Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	420	24.4612696563774	6.245029387680628E-4	410448, 100576881, 411657, 413959, 410449, 412505, 411412, 412623, 413831, 726097, 410566, 409576, 409333, 409452, 100578708, 412993, 411420, 552809, 100578821, 551717, 102655603, 411664, 409208, 409565, 412883, 551704, 100577748, 551705, 100188973, 100576531, 100576773, 409315, 100576783, 102653897, 408462, 724925, 551936, 100576428, 411685, 100576425, 413740, 100577636, 413980, 410470, 102653640, 409424, 409549, 408570, 410121, 410244, 412540, 551927, 411614, 411976, 100576681, 412824, 410405, 411731, 411972, 411732, 412941, 409136, 411738, 413916, 551998, 552842, 100578506, 100576447, 551636, 102655530, 100578745, 100576446, 727135, 413803, 725192, 726042, 409363, 725079, 408272, 408393, 409124, 406097, 412959, 409244, 551865, 550659, 551869, 100576458, 411750, 551505, 100577786, 727166, 413816, 409117, 413934, 102655631, 409236, 102654427, 409473, 406082, 409114, 410429, 410671, 411760, 406079, 410557, 100577682, 100577440, 102655983, 412855, 725097, 102654777, 406071, 412739, 413829, 412740, 410683, 100577325, 411811, 409611, 410967, 100578662, 406108, 100576480, 725844, 411939, 724874, 724988, 100578665, 100577334, 100576497, 100578433, 102653703, 552082, 724745, 410979, 411829, 410739, 724736, 724977, 725946, 100576135, 113218602, 411715, 100577231, 408500, 410740, 409715, 724890, 410985, 100576383, 725860, 552077, 724534, 412927, 552068, 100577239, 100578329, 411724, 412936, 411846, 100578332, 411961, 107963982, 725732, 102653922, 413909, 411729, 724999, 726814, 726817, 409819, 100577004, 410920, 102654841, 102653637, 102653879, 408681, 410803, 107963991, 409650, 102656907, 724951, 113218538, 100576169, 411902, 100577385, 100578472, 100578352, 409769, 408310, 724942, 100578238, 100577028, 409512, 410944, 100577031, 409638, 725701, 411917, 726904, 113218558, 406113, 100577045, 408418, 409505, 411807, 406111, 724716, 113218546, 100578388, 726653, 412074, 413043, 724462, 100578151, 725558, 726762, 552363, 724226, 726886, 113219091, 552596, 552239, 413297, 408908, 726792, 414029, 100578042, 724378, 724497, 551261, 724137, 551378, 551499, 551497, 413069, 413186, 100578059, 100579022, 725457, 551010, 726786, 726424, 725456, 725577, 552697, 552699, 409930, 100578068, 726970, 409934, 724433, 552293, 725645, 724310, 726850, 408718, 409806, 412398, 413000, 411183, 411186, 412274, 408953, 409924, 409922, 725996, 726723, 552286, 724304, 724546, 724303, 552398, 412166, 726871, 413138, 551061, 725788, 725789, 725420, 725784, 724578, 413260, 726508, 552149, 412056, 408819, 412055, 408935, 408811, 724202, 725651, 551053, 725654, 551168, 413030, 552378, 724439, 725527, 102655180, 552139, 552138, 411095, 102655189, 107965219, 107965338, 552401, 551795, 551433, 551679, 552528, 411266, 102655332, 411021, 412591, 410052, 412471, 726121, 726243, 727333, 411269, 410179, 413328, 725031, 413568, 410060, 551420, 551541, 100576816, 552513, 413211, 410067, 551549, 413575, 727001, 726393, 413336, 725064, 412128, 725069, 551894, 107964262, 551535, 551778, 551419, 552747, 725051, 726380, 412017, 727592, 409263, 411050, 552614, 411177, 100576714, 552738, 100577921, 102654452, 412382, 413471, 724270, 726572, 411459, 726695, 412787, 724393, 410368, 411457, 725244, 727422, 551483, 551363, 494511, 100576968, 411220, 102654165, 411229, 412316, 411345, 410498, 100642169, 411105, 725591, 724389, 107965266, 552441, 725118, 552795, 551222, 100576614, 494509, 411595, 411110, 411113, 102655356, 409077, 725026, 100642170, 100576749, 551215, 100577714, 412697, 100576742, 100576984, 100642171, 100642172, 413549, 727311, 726348, 726228, 725135, 409183, 551445, 552535, 100578937, 551325, 551688, 551328, 413553	645	2584	4361	1.0989632082943337	0.02345898239738431	0.023731111673186388	0.023106608734418325
GOTERM_MF_DIRECT	GO:0030527~structural constituent of chromatin	11	0.64065230052417	9.208578943624851E-4	725272, 725308, 725230, 726447, 725414, 725344, 102655073, 726542, 724633, 725238, 406132	1090	22	6938	3.18256880733945	0.4843885813709725	0.3310484130233134	0.3310484130233134
GOTERM_CC_DIRECT	GO:0000786~nucleosome	12	0.6988934187536401	0.0010979925411481132	725272, 725308, 725230, 726447, 725414, 725344, 102655073, 726542, 724633, 725238, 406132, 724159	1048	28	7247	2.9636041439476553	0.2940810580418032	0.17403181777197593	0.17403181777197593
GOTERM_CC_DIRECT	GO:0016020~membrane	347	20.209668025626094	0.001837844433325408	410448, 100578388, 411657, 413959, 410449, 412505, 411412, 412623, 412503, 410566, 409571, 409576, 726653, 409452, 100578708, 552800, 412993, 551837, 411420, 552809, 412074, 551717, 414011, 413043, 411789, 102655603, 724462, 409208, 100578151, 725558, 726762, 409565, 552363, 724226, 726886, 552361, 113219091, 552476, 552239, 412883, 551704, 100577748, 413297, 100188973, 100576531, 100576773, 408908, 409315, 726792, 412646, 414029, 100578042, 724378, 724497, 551261, 724137, 724925, 551378, 551497, 551936, 100576428, 411685, 100576425, 413740, 100577636, 413069, 413980, 102653640, 100578059, 409424, 100579022, 409549, 725457, 408570, 726786, 725577, 726424, 725456, 552697, 410121, 412540, 102655263, 551927, 413914, 411614, 411976, 412824, 410405, 726970, 411731, 411732, 412941, 552293, 724310, 409136, 726850, 411738, 412827, 409255, 413916, 552842, 408718, 409806, 551636, 100576447, 413000, 411183, 102655530, 100578745, 100576446, 411186, 408953, 727135, 413803, 725192, 409924, 411744, 409363, 726723, 725079, 408272, 408393, 409124, 724546, 552286, 724304, 409244, 552398, 551865, 550659, 551869, 412166, 100576458, 551505, 411750, 100577786, 727166, 413816, 413934, 102655631, 726871, 102654427, 413138, 551061, 725788, 725420, 725784, 410429, 724578, 413260, 551976, 726508, 552149, 410671, 411760, 412056, 409909, 412055, 100577682, 100577440, 102655983, 408935, 408811, 725097, 102654777, 724202, 406071, 725651, 412739, 551053, 725654, 552016, 551168, 413030, 552378, 724439, 550991, 725527, 552139, 412740, 550998, 410683, 100577325, 102655189, 411095, 411811, 409611, 410967, 100578662, 107965219, 406108, 107965338, 725844, 411939, 724874, 551795, 552401, 551433, 724988, 551679, 552528, 411266, 102655332, 100578665, 411021, 412471, 410052, 726121, 100576497, 100578433, 726243, 727333, 726365, 411269, 410179, 413328, 725031, 413568, 410979, 411829, 724736, 410060, 551420, 724977, 726913, 552513, 413211, 551549, 413575, 410067, 100576135, 727001, 100577231, 411715, 410740, 409715, 724890, 413336, 410985, 100576383, 725064, 412128, 725069, 725860, 724534, 412927, 726952, 107964262, 552068, 551778, 551419, 100577239, 552747, 100578329, 411724, 725051, 412936, 100578332, 726380, 412017, 411961, 725732, 409263, 102653922, 413909, 725178, 411729, 726814, 726817, 411177, 409819, 552738, 100578218, 412382, 100577004, 413471, 726572, 724270, 410920, 726695, 412787, 724393, 102653879, 408681, 551483, 727422, 410803, 409531, 551363, 409650, 724951, 494511, 552447, 113218538, 100576169, 102654165, 411229, 411349, 411902, 100577385, 412678, 100578472, 412316, 410498, 100578352, 409769, 725591, 411105, 724389, 107965266, 552441, 725118, 724942, 551100, 552795, 551222, 725901, 100576614, 494509, 411113, 100578238, 100577028, 410944, 102655356, 409638, 725026, 725701, 410825, 411917, 726904, 551215, 412697, 412451, 113218558, 406113, 100577045, 409505, 726228, 406111, 411807, 409183, 551445, 552535, 551328, 413553, 413551, 113218546	1048	2115	7247	1.1345302546333893	0.4418528843587841	0.1941988951213848	0.1941988951213848
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	8	0.46592894583576006	0.002266178549831659	102655754, 411576, 413336, 552678, 726117, 552736, 551154, 725455	976	14	6458	3.7810304449648715	0.876253350316119	0.6949614219483755	0.6949614219483755
UP_KW_CELLULAR_COMPONENT	KW-0544~Nucleosome core	7	0.4076878276062901	0.0024110655694979163	725272, 726447, 725414, 725344, 726542, 724633, 406132	645	11	4361	4.30260747004933	0.08764957156638986	0.04581024582046041	0.04460471303571145
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	24	1.3977868375072802	0.0030065824028842588	413958, 100577145, 412815, 411417, 724890, 725274, 412863, 725258, 726801, 552493, 413030, 724933, 552024, 724718, 551104, 726905, 100577607, 551968, 413740, 412163, 414002, 413141, 100576773, 551927	1090	82	6938	1.8629671067352875	0.8852488019880642	0.7205775825579274	0.7205775825579274
INTERPRO	IPR005829:Sugar_transporter_CS	12	0.6988934187536401	0.003938938183477824	409424, 100577385, 102655631, 726814, 409924, 107965338, 551936, 412540, 413575, 726762, 724874, 551053	1326	31	8818	2.5742227412056637	0.999969313994032	1.0	1.0
INTERPRO	IPR015897:CHK_kinase-like	7	0.4076878276062901	0.004652852628244584	409502, 726672, 725439, 552039, 726965, 102653935, 724536	1326	12	8818	3.8792106586224238	0.9999953542170623	1.0	1.0
INTERPRO	IPR004119:EcKL	7	0.4076878276062901	0.004652852628244584	409502, 726672, 725439, 552039, 726965, 102653935, 724536	1326	12	8818	3.8792106586224238	0.9999953542170623	1.0	1.0
UP_SEQ_FEATURE	ACT_SITE:Proton donor	16	0.9318578916715201	0.0049782376240719885	411813, 727168, 100576383, 410379, 113218590, 725178, 406131, 551770, 409299, 726952, 552712, 552678, 551968, 410189, 412163, 551927	1260	49	8241	2.135665694849368	0.9729008968905183	0.9152864107563075	0.9152864107563075
UP_SEQ_FEATURE	DOMAIN:CHK kinase-like	7	0.4076878276062901	0.005063825232400041	409502, 726672, 725439, 552039, 726965, 102653935, 724536	1260	12	8241	3.815277777777778	0.974534909293122	0.9152864107563075	0.9152864107563075
UP_KW_BIOLOGICAL_PROCESS	KW-0769~Symport	10	0.5824111822947	0.005477991750616497	406113, 494511, 408935, 102654427, 406071, 411113, 725420, 412382, 411729, 725456	304	23	1930	2.7602974828375286	0.37649742459905833	0.4711072905530187	0.4711072905530187
INTERPRO	IPR000961:AGC-kinase_C	10	0.5824111822947	0.005874160555672888	412419, 725923, 409193, 411678, 410632, 100578506, 100576901, 411630, 412132, 413197	1326	24	8818	2.7708647561588737	0.9999998167235673	1.0	1.0
INTERPRO	IPR036188:FAD/NAD-bd_sf	17	0.9900990099009901	0.006751769527351168	413958, 100577145, 410734, 102653881, 410733, 410746, 100578286, 408603, 726801, 552343, 552425, 726905, 551039, 102656570, 551904, 413141, 413372	1326	56	8818	2.0187728937728937	0.9999999820862123	1.0	1.0
SMART	SM00587:CHK	7	0.4076878276062901	0.006846716083855621	409502, 726672, 725439, 552039, 726965, 102653935, 724536	657	12	4042	3.5887874175545407	0.9239487933177711	1.0	1.0
KEGG_PATHWAY	ame00030:Pentose phosphate pathway	10	0.5824111822947	0.007165631920576111	551785, 552712, 413867, 727153, 411897, 550767, 412362, 551154, 725455, 550804	432	25	2905	2.689814814814815	0.6073692545011649	0.20822125060323005	0.20341614482007858
KEGG_PATHWAY	ame01212:Fatty acid metabolism	16	0.9318578916715201	0.008008509638585772	408567, 409712, 412815, 727166, 727333, 409638, 408426, 725031, 725258, 552286, 724226, 552493, 408291, 412166, 551837, 113218558	432	53	2905	2.0300489168413693	0.6484127933196584	0.20822125060323005	0.20341614482007858
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	9	0.52417006406523	0.008549720165079065	726970, 413803, 102656637, 412740, 725996, 406082, 551010, 724832, 552285	976	21	6458	2.8357728337236536	0.9996322645899303	1.0	1.0
GOTERM_CC_DIRECT	GO:0005905~clathrin-coated pit	4	0.23296447291788003	0.010732007476735082	409435, 408418, 552221, 724303	1048	4	7247	6.915076335877863	0.9673017407163176	0.8505115925312553	0.8505115925312553
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	25	1.4560279557367501	0.010772296264544288	411779, 410546, 409952, 409577, 725503, 409255, 413063, 412172, 409193, 408917, 551659, 410910, 413827, 409886, 102653763, 408791, 409246, 551069, 412260, 552535, 551424, 413772, 411630, 412003, 551709	976	99	6458	1.6709099188607386	0.9999534558512426	1.0	1.0
INTERPRO	IPR011009:Kinase-like_dom_sf	51	2.9702970297029703	0.011131826181080629	411779, 410129, 409577, 726051, 409492, 725439, 408718, 100578506, 413126, 408917, 408519, 412471, 409127, 726965, 408591, 409246, 413809, 409288, 551424, 552039, 413334, 411630, 726672, 409952, 411678, 551182, 725503, 409272, 102653935, 724536, 725465, 409193, 410671, 100576901, 551659, 412132, 410910, 412419, 409502, 408533, 411566, 410632, 725458, 551685, 494522, 412260, 725923, 113219396, 100578736, 413152, 413197	1326	243	8818	1.3956948401392848	0.9999999999998417	1.0	1.0
KEGG_PATHWAY	ame00020:Citrate cycle (TCA cycle)	12	0.6988934187536401	0.01216104252719778	551103, 408950, 412876, 412843, 413768, 550686, 409549, 551039, 724321, 100576646, 408286, 409485	432	36	2905	2.2415123456790123	0.7962022286657053	0.2634892547559519	0.25740873349235305
GOTERM_BP_DIRECT	GO:0048268~clathrin coat assembly	4	0.23296447291788003	0.012178650081768869	409435, 411595, 410782, 552221	976	4	6458	6.616803278688525	0.9999874450747865	1.0	1.0
INTERPRO	IPR019775:WD40_repeat_CS	22	1.28130460104834	0.012732850764605886	410855, 413957, 412406, 411901, 410345, 413900, 411204, 411805, 724976, 552198, 408894, 409113, 724567, 551950, 552037, 413081, 412080, 551947, 410098, 552109, 411068, 102654186	1326	85	8818	1.7211959897081004	0.9999999999999978	1.0	1.0
SMART	SM00133:S_TK_X	9	0.52417006406523	0.013101304864692733	412419, 725923, 411678, 410632, 100578506, 100576901, 411630, 412132, 413197	657	21	4042	2.6366601435094585	0.9928843343531328	1.0	1.0
GOTERM_MF_DIRECT	GO:0004842~ubiquitin-protein transferase activity	13	0.7571345369831101	0.013485630625787025	100576472, 100579022, 411961, 413468, 412897, 409385, 411805, 409200, 552596, 552647, 551328, 411750, 550708	1090	39	6938	2.1217125382263	0.9999424088525215	1.0	1.0
GOTERM_BP_DIRECT	GO:0009966~regulation of signal transduction	10	0.5824111822947	0.014205242065773279	726254, 100576472, 412866, 411961, 410632, 409385, 113219396, 411750, 411266, 413197	976	27	6458	2.4506678809957494	0.9999981060410149	1.0	1.0
GOTERM_MF_DIRECT	GO:0030276~clathrin binding	7	0.4076878276062901	0.014253682163490204	552400, 409435, 724498, 410782, 725860, 413680, 410052	1090	14	6938	3.18256880733945	0.9999671032841647	1.0	1.0
KEGG_PATHWAY	ame00500:Starch and sucrose metabolism	8	0.46592894583576006	0.015102159264607251	727168, 552328, 408867, 411897, 406131, 412362, 409267, 551154	432	19	2905	2.8313840155945416	0.8616898377386781	0.28046867205699183	0.27399631808644587
INTERPRO	IPR001628:Znf_hrmn_rcpt	9	0.52417006406523	0.01523384489794484	409227, 413558, 551649, 724640, 412475, 409246, 724765, 102655120, 413076	1326	23	8818	2.6022034231752906	1.0	1.0	1.0
INTERPRO	IPR017978:GPCR_3_C	6	0.34944670937682004	0.01594101924855257	413568, 411760, 726228, 410979, 100577004, 726424	1326	11	8818	3.6273138626079806	1.0	1.0	1.0
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	46	2.6790914385556204	0.016134421871035132	102655631, 726970, 408500, 409077, 406082, 725645, 411738, 107963991, 724874, 551894, 100576968, 412993, 410671, 100578506, 551936, 411220, 412591, 412274, 102653640, 406079, 100577385, 413803, 411664, 408418, 725996, 552082, 726762, 551010, 408310, 724546, 406097, 406111, 413829, 551053, 410739, 411050, 724977, 412740, 551704, 411110, 100577748, 410244, 100576458, 413575, 410683, 100576135	645	224	4361	1.388468992248062	0.46103678462229747	0.20436934369977833	0.19899120307609997
UP_SEQ_FEATURE	DOMAIN:Nuclear receptor	9	0.52417006406523	0.01675386611967556	409227, 413558, 551649, 724640, 412475, 409246, 724765, 102655120, 413076	1260	23	8241	2.559316770186335	0.9999950477233258	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:AGC-kinase C-terminal	9	0.52417006406523	0.01675386611967556	412419, 725923, 409193, 410632, 100578506, 100576901, 411630, 412132, 413197	1260	23	8241	2.559316770186335	0.9999950477233258	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:G-protein coupled receptors family 3 profile	6	0.34944670937682004	0.017075126294332804	413568, 411760, 726228, 410979, 100577004, 726424	1260	11	8241	3.5675324675324678	0.9999960898335175	1.0	1.0
SMART	SM00399:ZnF_C4	9	0.52417006406523	0.017733671607305518	409227, 413558, 551649, 724640, 412475, 409246, 724765, 102655120, 413076	657	22	4042	2.5168119551681194	0.9987810908486943	1.0	1.0
GOTERM_BP_DIRECT	GO:0035725~sodium ion transmembrane transport	10	0.5824111822947	0.018203078321062542	726792, 494511, 409715, 102654427, 409208, 725457, 406071, 725420, 411729, 725456	976	28	6458	2.3631440281030445	0.9999999551301662	1.0	1.0
